Sample Rate: 128.0000,Sample Rate: 128.0000,Sample Rate: 128.0000,Sample Rate: 128.0000
0.00000053700,0.0000097290,0.0000018450,-0.0000026890
0.0000051150,0.0000071720,-0.0000095210,0.0000034240
0.0000085090,-0.0000017010,-0.0000038970,-0.0000086970
0.0000099320,-0.0000090760,0.0000086810,-0.0000037860
0.0000090560,-0.0000084580,0.0000057690,-0.00000044900
0.0000060820,-0.00000039000,-0.0000074370,-0.00000022400
0.0000017010,0.0000080200,-0.0000073720,-0.0000021070
-0.0000030740,0.0000093680,0.0000058480,0.0000050420
-0.0000071380,0.0000024650,0.0000086330,-0.0000092610
-0.0000095490,-0.0000066090,-0.0000039870,-0.0000012520
-0.0000097490,-0.0000098620,-0.0000094920,-0.0000090690
-0.0000076910,-0.0000044290,0.0000019410,0.0000042410
-0.0000038520,0.0000049040,0.0000099110,0.0000021060
0.00000087800,0.0000099190,0.00000019500,0.0000053860
0.0000054050,0.0000061980,-0.0000098690,0.0000035330
0.0000086810,-0.0000029810,-0.0000023220,-0.0000076540
0.0000099470,-0.0000095350,0.0000093680,-0.0000028570
0.0000089090,-0.0000076910,0.0000043420,0.0000098520
0.0000058080,0.00000092600,-0.0000084320,-0.0000026570
0.0000013630,0.0000087280,-0.0000061590,0.0000089740
-0.0000033980,0.0000088430,0.0000071040,0.0000034240
-0.0000073720,0.0000011690,0.0000076910,-0.00000014300
-0.0000096390,-0.0000075340,-0.0000054460,-0.0000056410
-0.0000096750,-0.0000096020,-0.0000088650,0.0000079640
-0.0000074700,-0.0000032130,0.0000035350,0.0000056630
-0.0000035350,0.0000060050,0.0000096270,-0.0000070010
0.0000012170,0.0000099350,-0.0000014590,0.0000097820
0.0000056890,0.0000051150,-0.0000099420,0.0000091130
0.0000088430,-0.0000042090,-0.00000068300,-0.0000020660
0.0000099490,-0.0000098270,0.0000097950,0.0000094070
0.0000087510,-0.0000067890,0.0000027940,0.0000047500
0.0000055270,0.0000022270,-0.0000091920,-0.0000087880
0.0000010230,0.0000092830,-0.0000047760,-0.0000038840
-0.0000037170,0.0000081620,0.0000081620,0.0000045690
-0.0000075970,-0.00000014600,0.0000065350,-0.0000017280
-0.0000097180,-0.0000083260,-0.0000067540,0.0000039840
-0.0000095890,-0.0000091730,-0.0000079910,-0.0000093680
-0.0000072390,-0.0000019410,0.0000050310,0.0000011790
-0.0000032130,0.0000070010,0.0000090760,0.000000065000
0.0000015560,0.0000097770,-0.0000030740,0.0000014250
0.0000059660,0.0000039420,-0.0000097390,-0.0000013160
0.0000089940,-0.0000053640,0.00000097500,0.0000020670
0.0000099400,-0.0000099470,0.0000099490,0.0000031000
0.0000085840,-0.0000057690,0.0000011690,-0.0000064650
0.0000052400,0.0000034890,-0.0000096970,-0.0000029100
0.00000068300,0.0000096750,-0.0000032590,0.0000026400
-0.0000040320,0.0000073390,0.0000089940,-0.0000039700
-0.0000078130,-0.0000014590,0.0000051980,-0.00000093800
-0.0000097860,-0.0000089730,-0.0000078740,-0.0000055760
-0.0000094920,-0.0000085840,-0.0000068960,0.0000033180
-0.0000070010,-0.00000063400,0.0000063870,-0.0000044700
-0.0000028880,0.0000078740,0.0000082730,-0.0000017670
0.0000018930,0.0000094470,-0.0000046040,0.0000036520
0.0000062360,0.0000027000,-0.0000092650,0.0000020740
0.0000091350,-0.0000064240,0.0000026060,-0.00000095900
0.0000099190,-0.0000098920,0.0000098270,0.0000048980
0.0000084060,-0.0000046470,-0.00000048800,-0.0000051320
0.0000049460,0.0000046900,-0.0000099320,0.0000068690
0.00000034100,0.0000098970,-0.0000016520,-0.0000028040
-0.0000043420,0.0000063870,0.0000095760,-0.00000063200
-0.0000080200,-0.0000027470,0.0000037170,0.0000072320
-0.0000098420,-0.0000094630,-0.0000087750,0.0000082900
-0.0000093840,-0.0000078440,-0.0000056080,0.0000061690
-0.0000067540,0.00000068300,0.0000075660,0.00000053900
-0.0000025590,0.0000086080,0.0000072390,0.0000022130
0.0000022270,0.0000089520,-0.0000060050,-0.0000080100
0.0000064990,0.0000014110,-0.0000085340,0.00000050400
0.0000092650,-0.0000073720,0.0000041650,-0.0000012480
0.0000098860,-0.0000096630,0.0000094320,-0.0000045810
0.0000082180,-0.0000034430,-0.0000021320,-0.0000090800
0.0000046470,0.0000058080,-0.0000098920,0.0000051580
0.0,0.0000099450,0.0,0.0000080070
-0.0000046470,0.0000053230,0.0000098920,0.0000093350
-0.0000082180,-0.0000039870,0.0000021320,-0.0000017290
-0.0000098860,-0.0000097860,-0.0000094320,0.0000084340
-0.0000092650,-0.0000069660,-0.0000041650,-0.0000011800
-0.0000064990,0.0000019890,0.0000085340,0.0000061680
-0.0000022270,0.0000091920,0.0000060050,-0.00000018700
0.0000025590,0.0000083000,-0.0000072390,-0.0000056780
0.0000067540,0.000000097000,-0.0000075660,-0.0000097550
0.0000093840,-0.0000081900,0.0000056080,-0.00000022300
0.0000098420,-0.0000092650,0.0000087750,0.0000062250
0.0000080200,-0.0000021800,-0.0000037170,-0.0000052660
0.0000043420,0.0000068250,-0.0000095760,0.0000026260
-0.00000034100,0.0000098190,0.0000016520,0.0000084120
-0.0000049460,0.0000041650,0.0000099320,0.0000058420
-0.0000084060,-0.0000051570,0.00000048800,0.0000024440
-0.0000099190,-0.0000099380,-0.0000098270,-0.0000095780
-0.0000091350,-0.0000059660,-0.0000026060,0.0000074550
-0.0000062360,0.0000032590,0.0000092650,-0.0000030120
-0.0000018930,0.0000096150,0.0000046040,0.0000034260
0.0000028880,0.0000075020,-0.0000082730,-0.0000060490
0.0000070010,-0.0000012170,-0.0000063870,0.0000015530
0.0000094920,-0.0000088650,0.0000068960,0.00000040700
0.0000097860,-0.0000087050,0.0000078740,0.0000091860
0.0000078130,-0.00000087800,-0.0000051980,-0.0000073740
0.0000040320,0.0000077220,-0.0000089940,-0.0000027410
-0.00000068300,0.0000095210,0.0000032590,-0.0000078850
-0.0000052400,0.0000029350,0.0000096970,0.0000095060
-0.0000085840,-0.0000062360,-0.0000011690,-0.0000030070
-0.0000099400,-0.0000099150,-0.0000099490,-0.0000044340
-0.0000089940,-0.0000048610,-0.00000097500,-0.0000045760
-0.0000059660,0.0000044730,0.0000097390,0.0000047760
-0.0000015560,0.0000098690,0.0000030740,0.0000014660
0.0000032130,0.0000065720,-0.0000090760,0.0000043480
0.0000072390,-0.0000025120,-0.0000050310,-0.0000061130
0.0000095890,-0.0000093840,0.0000079910,-0.0000014620
0.0000097180,-0.0000079910,0.0000067540,-0.0000032280
0.0000075970,0.00000043900,-0.0000065350,-0.0000089040
0.0000037170,0.0000084830,-0.0000081620,0.0000034310
-0.0000010230,0.0000090560,0.0000047760,0.0000099150
-0.0000055270,0.0000016520,0.0000091920,0.0000022770
-0.0000087510,-0.0000072060,-0.0000027940,-0.0000051460
-0.0000099490,-0.0000097180,-0.0000097950,0.0000052010
-0.0000088430,-0.0000036710,0.00000068300,0.0000064580
-0.0000056890,0.0000056080,0.0000099420,-0.0000011650
-0.0000012170,0.0000099490,0.0000014590,-0.00000063900
0.0000035350,0.0000055270,-0.0000096270,-0.0000022080
0.0000074700,-0.0000037620,-0.0000035350,-0.0000038230
0.0000096750,-0.0000097390,0.0000088650,0.00000091300
0.0000096390,-0.0000071380,0.0000054460,0.0000051810
0.0000073720,0.0000017490,-0.0000076910,0.0000096830
0.0000033980,0.0000090960,-0.0000071040,0.00000017800
-0.0000013630,0.0000084320,0.0000061590,0.0000093430
-0.0000058080,0.00000034100,0.0000084320,0.0000023510
-0.0000089090,-0.0000080490,-0.0000043420,-0.0000077130
-0.0000099470,-0.0000093510,-0.0000093680,0.0000054070
-0.0000086810,-0.0000024170,0.0000023220,0.0000038480
-0.0000054050,0.0000066450,0.0000098690,0.0000027070
-0.00000087800,0.0000098560,-0.00000019500,-0.0000084240
0.0000038520,0.0000043860,-0.0000099110,-0.0000030200
0.0000076910,-0.0000049460,-0.0000019410,-0.0000047130
0.0000097490,-0.0000099230,0.0000094920,-0.0000073710
0.0000095490,-0.0000061590,0.0000039870,0.0000013230
0.0000071380,0.0000030280,-0.0000086330,-0.0000094760
0.0000030740,0.0000095490,-0.0000058480,-0.0000017150
-0.0000017010,0.0000076600,0.0000073720,0.0000051770
-0.0000060820,-0.00000097500,0.0000074370,-0.0000045550
-0.0000090560,-0.0000087510,-0.0000057690,0.0000048140
-0.0000099320,-0.0000088200,-0.0000086810,0.0000038740
-0.0000085090,-0.0000011200,0.0000038970,-0.0000067720
-0.0000051150,0.0000075660,0.0000095210,0.00000012800
-0.00000053700,0.0000095890,-0.0000018450,-0.0000053850
0.0000041650,0.0000031670,-0.0000099190,-0.0000080630
0.0000079030,-0.0000060440,-0.00000029300,0.0000011110
0.0000098110,-0.0000099320,0.0000098560,0.0000067780
0.0000094470,-0.0000050730,0.0000024170,0.0000024080
0.0000068960,0.0000042540,-0.0000093350,0.0000033350
0.0000027470,0.0000098350,-0.0000044290,-0.0000020470
-0.0000020360,0.0000067540,0.0000083800,0.0000043490
-0.0000063490,-0.0000022750,0.0000062360,-0.0000082580
-0.0000091920,-0.0000093000,-0.0000070350,-0.0000068480
-0.0000099060,-0.0000081340,-0.0000077530,0.0000095020
-0.0000083260,0.00000019500,0.0000053640,-0.0000082130
-0.0000048190,0.0000083530,0.0000089090,-0.0000010420
-0.00000019500,0.0000091540,-0.0000034430,0.0000023240
0.0000044730,0.0000018930,-0.0000096510,-0.0000087190
0.0000081060,-0.0000070350,0.0000013630,-0.0000095410
0.0000098620,-0.0000097680,0.0000099450,0.0000063370
0.0000093350,-0.0000038970,0.00000078000,-0.0000090100
0.0000066450,0.0000054050,-0.0000097770,0.00000021200
0.0000024170,0.0000099480,-0.0000028880,-0.0000030990
-0.0000023700,0.0000057290,0.0000091540,-0.0000056680
-0.0000066090,-0.0000035350,0.0000048610,-0.0000097840
-0.0000093170,-0.0000096860,-0.0000081060,0.0000080620
-0.0000098690,-0.0000073060,-0.0000066090,-0.0000047510
-0.0000081340,0.0000015080,0.0000066820,-0.0000061940
-0.0000045170,0.0000089940,0.0000080490,-0.0000049610
0.00000014600,0.0000085590,-0.0000049460,-0.0000065220
0.0000047760,0.00000058500,-0.0000091160,0.0000094750
0.0000083000,-0.0000079030,0.0000029810,-0.0000010290
0.0000099020,-0.0000094320,0.0000097580,-0.0000031950
0.0000092110,-0.0000026530,-0.00000087800,-0.0000057810
0.0000063870,0.0000064620,-0.0000099480,-0.0000035670
0.0000020840,0.0000098860,-0.0000012660,-0.00000027400
-0.0000027000,0.0000046040,0.0000096750,-0.0000043950
-0.0000068600,-0.0000047330,0.0000033520,0.00000020300
-0.0000094320,-0.0000099020,-0.0000089520,-0.0000024150
-0.0000098190,-0.0000063490,-0.0000052810,-0.0000059110
-0.0000079330,0.0000027940,0.0000078130,-0.0000071890
-0.0000042090,0.0000094770,0.0000069660,0.0000057410
0.00000048800,0.0000078130,-0.0000063120,-0.0000077520
0.0000050730,-0.00000073100,-0.0000083260,0.00000064200
0.0000084830,-0.0000086330,0.0000045170,0.0000035170
0.0000099290,-0.0000089310,0.0000093000,0.0000020700
0.0000090760,-0.0000013630,-0.0000025120,0.0000095260
0.0000061210,0.0000074050,-0.0000098420,-0.0000086320
0.0000017490,0.0000096510,0.00000039000,0.0000092740
-0.0000030280,0.0000033980,0.0000099260,0.0000096960
-0.0000071040,-0.0000058480,0.0000017490,0.0000014520
-0.0000095350,-0.0000099440,-0.0000095490,0.0000035790
-0.0000097580,-0.0000052810,-0.0000038070,-0.0000095720
-0.0000077220,0.0000040320,0.0000087280,-0.0000086700
-0.0000038970,0.0000097950,0.0000056890,-0.0000052790
0.00000082900,0.0000069310,-0.0000075020,-0.0000068330
0.0000053640,-0.0000020360,-0.0000073060,-0.0000017420
0.0000086570,-0.0000092110,0.0000059270,0.0000036210
0.0000099450,-0.0000082730,0.0000085840,0.0000036270
0.0000089310,-0.000000048000,-0.0000040760,0.0000062270
0.0000058480,0.0000082180,-0.0000094630,0.0000082100
0.0000014110,0.0000092470,0.0000020360,-0.0000092970
-0.0000033520,0.0000021320,0.0000099020,0.0000027070
-0.0000073390,-0.0000068600,0.000000097000,-0.0000074890
-0.0000096270,-0.0000098110,-0.0000098810,-0.0000079560
-0.0000096860,-0.0000041210,-0.0000022270,-0.0000043770
-0.0000075020,0.0000051980,0.0000094000,-0.0000011260
-0.0000035800,0.0000099400,0.0000042540,-0.0000030490
0.0000011690,0.0000059270,-0.0000084830,0.0000098580
0.0000056490,-0.0000033060,-0.0000060820,-0.0000063150
0.0000088200,-0.0000096270,0.0000071720,0.0000040490
0.0000099490,-0.0000074700,0.0000076290,-0.0000069970
0.0000087750,0.0000012660,-0.0000055270,0.0000036390
0.0000055680,0.0000088870,-0.0000088200,0.0000043820
0.0000010720,0.0000086810,0.0000036260,0.0000078140
-0.0000036710,0.00000082900,0.0000096020,-0.0000054140
-0.0000075660,-0.0000077530,-0.0000015560,0.0000086900
-0.0000097080,-0.0000095070,-0.0000099380,0.0000043420
-0.0000096020,-0.0000028880,-0.00000058500,0.0000097330
-0.0000072730,0.0000062740,0.0000098110,0.0000088140
-0.0000032590,0.0000099110,0.0000027000,0.0000068720
0.0000015080,0.0000048190,-0.0000092290,-0.00000054600
0.0000059270,-0.0000045170,-0.0000046900,-0.0000080020
0.0000089730,-0.0000098750,0.0000082180,0.0000086400
0.0000099420,-0.0000065350,0.0000064620,-0.0000012560
0.0000086080,0.0000025590,-0.0000068250,-0.0000024870
0.0000052810,0.0000094000,-0.0000079330,-0.0000084360
0.00000073100,0.0000079620,0.0000051150,0.0000049870
-0.0000039870,-0.00000048800,0.0000090360,-0.0000039070
-0.0000077830,-0.0000085090,-0.0000031670,0.00000075800
-0.0000097770,-0.0000090360,-0.0000097180,-0.0000068100
-0.0000095070,-0.0000016040,0.0000010720,-0.00000050600
-0.0000070350,0.0000072390,0.0000099500,-0.0000054210
-0.0000029350,0.0000097080,0.0000010720,-0.0000015920
0.0000018450,0.0000036260,-0.0000097180,0.0000015700
0.0000061980,-0.0000056490,-0.0000031670,-0.0000030600
0.0000091160,-0.0000099490,0.0000090360,0.0000060710
0.0000099230,-0.0000054870,0.0000051150,-0.0000010040
0.0000084320,0.0000038070,-0.0000079330,-0.0000059190
0.0000049890,0.0000097490,-0.0000068250,-0.0000022030
0.00000039000,0.0000071040,0.0000064620,-0.0000085200
-0.0000042980,-0.0000017970,0.0000082180,0.0000030090
-0.0000079910,-0.0000091160,-0.0000046900,-0.0000070960
-0.0000098350,-0.0000084060,-0.0000092290,-0.0000092430
-0.0000094000,-0.00000029300,0.0000027000,-0.0000073990
-0.0000067890,0.0000080780,0.0000098110,-0.0000045690
-0.0000026060,0.0000093350,-0.00000058500,-0.0000021190
0.0000021800,0.0000023700,-0.0000099380,0.0000049740
0.0000064620,-0.0000066820,-0.0000015560,0.0000052490
0.0000092470,-0.0000098490,0.0000096020,-0.0000020290
0.0000098920,-0.0000043420,0.0000036260,-0.0000010630
0.0000082450,0.0000049890,-0.0000088200,0.0000031000
0.0000046900,0.0000099260,-0.0000055270,-0.0000083010
0.000000048000,0.0000061210,0.0000076290,0.0000019050
-0.0000046040,-0.0000030740,0.0000071720,0.0000084240
-0.0000081900,-0.0000095630,-0.0000060820,-0.0000067770
-0.0000098810,-0.0000076290,-0.0000084830,-0.0000073850
-0.0000092830,0.0000010230,0.0000042540,0.00000041700
-0.0000065350,0.0000087750,0.0000094000,-0.0000060380
-0.0000022750,0.0000087980,-0.0000022270,0.0000015000
0.0000025120,0.0000010720,-0.0000098810,0.00000020000
0.0000067180,-0.0000075970,0.000000097000,0.0000010300
0.0000093680,-0.0000095760,0.0000099020,-0.0000096340
0.0000098490,-0.0000031210,0.0000020360,0.0000050070
0.0000080490,0.0000060820,-0.0000094630,-0.0000094750
0.0000043860,0.0000099290,-0.0000040760,-0.0000017510
-0.00000029300,0.0000050310,0.0000085840,-0.0000073040
-0.0000049040,-0.0000042980,0.0000059270,0.0000038610
-0.0000083800,-0.0000098420,-0.0000073060,-0.0000043340
-0.0000099150,-0.0000067180,-0.0000075020,0.0000058900
-0.0000091540,0.0000023220,0.0000056890,0.0000084830
-0.0000062740,0.0000093170,0.0000087280,-0.0000061320
-0.0000019410,0.0000081060,-0.0000038070,-0.0000032530
0.0000028410,-0.00000024400,-0.0000095490,0.0000098320
0.0000069660,-0.0000083800,0.0000017490,-0.0000094230
0.0000094770,-0.0000091350,0.0000099260,-0.0000011430
0.0000097950,-0.0000018450,0.00000039000,-0.0000039240
0.0000078440,0.0000070700,-0.0000098420,0.00000034100
0.0000040760,0.0000097580,-0.0000025120,0.0000087750
-0.00000063400,0.0000038520,0.0000093000,0.0000035150
-0.0000051980,-0.0000054460,0.0000045170,0.0000096760
-0.0000085590,-0.0000099480,-0.0000083260,0.0000044110
-0.0000099380,-0.0000056890,-0.0000063120,0.0000035650
-0.0000090150,0.0000035800,0.0000069660,0.0000056330
-0.0000060050,0.0000096970,0.0000078130,0.00000013200
-0.0000016040,0.0000072730,-0.0000052810,-0.0000012920
0.0000031670,-0.0000015560,-0.0000089520,-0.0000024380
0.0000072060,-0.0000090150,0.0000033520,0.0000086320
0.0000095760,-0.0000085340,0.0000096750,0.0000084230
0.0000097290,-0.00000053700,-0.0000012660,0.0000015980
0.0000076290,0.0000079330,-0.0000099480,0.0000084420
0.0000037620,0.0000094160,-0.00000087800,-0.0000057890
-0.00000097500,0.0000026060,0.0000097580,0.0000071600
-0.0000054870,-0.0000064990,0.0000029810,0.0000059920
-0.0000087280,-0.0000098810,-0.0000091160,0.0000016860
-0.0000099480,-0.0000045600,-0.0000049460,-0.0000055250
-0.0000088650,0.0000047760,0.0000080490,-0.0000073740
-0.0000057290,0.0000099060,0.0000066820,-0.0000082210
-0.0000012660,0.0000063120,-0.0000066090,0.0000025110
0.0000034890,-0.0000028410,-0.0000081060,0.0000048800
0.0000074370,-0.0000094920,0.0000048610,-0.0000027920
0.0000096630,-0.0000077830,0.0000091540,-0.0000020360
0.0000096510,0.00000078000,-0.0000028880,0.0000088130
0.0000074050,0.0000086570,-0.0000097770,-0.0000033320
0.0000034430,0.0000089090,0.00000078000,0.0000023400
-0.0000013140,0.0000013140,0.0000099450,-0.0000041900
-0.0000057690,-0.0000074370,0.0000013630,0.0000035980
-0.0000088870,-0.0000096390,-0.0000096510,0.0000089030
-0.0000099480,-0.0000033520,-0.0000034430,-0.0000092580
-0.0000087050,0.0000058870,0.0000089090,0.00000076600
-0.0000054460,0.0000099420,0.0000053640,0.0000072270
-0.00000092600,0.0000052400,-0.0000077530,0.0000017110
0.0000038070,-0.0000040760,-0.0000070350,-0.0000013520
0.0000076600,-0.0000098030,0.0000062360,0.0000053190
0.0000097390,-0.0000068960,0.0000083800,-0.0000096500
0.0000095630,0.0000020840,-0.0000044290,0.0000080150
0.0000071720,0.0000092290,-0.0000093350,0.0000088530
0.0000031210,0.0000082450,0.0000024170,-0.0000085840
-0.0000016520,0.0,0.0000098560,0.0000057400
-0.0000060440,-0.0000082450,-0.00000029300,0.0000066740
-0.0000090360,-0.0000092290,-0.0000099190,0.0000029470
-0.0000099350,-0.0000020840,-0.0000018450,0.0000026090
-0.0000085340,0.0000068960,0.0000095210,0.0000017360
-0.0000051570,0.0000098030,0.0000038970,-0.0000053780
-0.00000058500,0.0000040760,-0.0000086810,-0.0000063460
0.0000041210,-0.0000052400,-0.0000057690,-0.0000027030
0.0000078740,-0.0000099420,0.0000074370,-0.0000061210
0.0000098030,-0.0000058870,0.0000073720,-0.00000069900
0.0000094630,0.0000033520,-0.0000058480,-0.0000025370
0.0000069310,0.0000096390,-0.0000086330,0.00000045200
0.0000027940,0.0000074370,0.0000039870,-0.0000022520
-0.0000019890,-0.0000013140,0.0000094920,-0.0000083980
-0.0000063120,-0.0000089090,-0.0000019410,0.0000072770
-0.0000091730,-0.0000086570,-0.0000099110,-0.0000033300
-0.0000099110,-0.00000078000,-0.00000019500,0.0000015960
-0.0000083530,0.0000077830,0.0000098690,-0.0000021970
-0.0000048610,0.0000094920,0.0000023220,0.0000048400
-0.00000024400,0.0000028410,-0.0000093680,0.0000022930
0.0000044290,-0.0000063120,-0.0000043420,-0.0000013030
0.0000080780,-0.0000099060,0.0000084320,-0.0000073960
0.0000098560,-0.0000047760,0.0000061590,-0.0000069200
0.0000093510,0.0000045600,-0.0000071040,-0.0000017360
0.0000066820,0.0000098810,-0.0000076910,-0.00000023100
0.0000024650,0.0000064990,0.0000054460,-0.0000088330
-0.0000023220,-0.0000026060,0.0000088650,0.0000085450
-0.0000065720,-0.0000094160,-0.0000035350,0.0000022480
-0.0000093000,-0.0000079330,-0.0000096270,0.0000056200
-0.0000098750,0.00000053700,0.0000014590,0.0000018510
-0.0000081620,0.0000085340,0.0000099420,-0.0000054590
-0.0000045600,0.0000090150,0.00000068300,0.0000014820
0.000000097000,0.0000015560,-0.0000097950,-0.00000031100
0.0000047330,-0.0000072730,-0.0000027940,-0.0000011470
0.0000082730,-0.0000096970,0.0000091920,-0.0000073330
0.0000098970,-0.0000035800,0.0000047760,0.0000050050
0.0000092290,0.0000056890,-0.0000081620,0.00000027200
0.0000064240,0.0000099480,-0.0000065350,-0.0000056610
0.0000021320,0.0000054460,0.0000067540,-0.0000039420
-0.0000026530,-0.0000038520,0.0000079910,-0.0000035990
-0.0000068250,-0.0000097580,-0.0000050310,-0.0000066250
-0.0000094160,-0.0000070700,-0.0000090760,-0.0000088110
-0.0000098270,0.0000018450,0.0000030740,0.0000016150
-0.0000079620,0.0000091350,0.0000097390,0.0000059250
-0.0000042540,0.0000083800,-0.00000097500,0.0000048330
0.00000043900,0.00000024400,-0.0000099490,-0.0000045700
0.0000050310,-0.0000081060,-0.0000011690,0.0000025520
0.0000084580,-0.0000093170,0.0000096970,0.0000035620
0.0000099260,-0.0000023220,0.0000032590,-0.0000066330
0.0000090960,0.0000067180,-0.0000089940,0.0000087760
0.0000061590,0.0000098420,-0.0000051980,0.00000082500
0.0000017970,0.0000042980,0.0000078740,-0.0000089590
-0.0000029810,-0.0000050310,0.0000068960,0.0000023030
-0.0000070700,-0.0000099290,-0.0000063870,0.0000012620
-0.0000095210,-0.0000060820,-0.0000082730,-0.00000032900
-0.0000097680,0.0000031210,0.0000046040,-0.0000056130
-0.0000077530,0.0000095760,0.0000092650,-0.0000070730
-0.0000039420,0.0000075970,-0.0000026060,0.0000032880
0.00000078000,-0.0000010720,-0.0000098270,-0.0000038510
0.0000053230,-0.0000087980,0.00000048800,-0.0000032450
0.0000086330,-0.0000087750,0.0000099320,-0.0000037940
0.0000099440,-0.0000010230,0.0000016520,-0.0000013520
0.0000089520,0.0000076290,-0.0000095760,-0.0000064250
0.0000058870,0.0000095630,-0.0000037170,-0.0000093360
0.0000014590,0.0000030740,0.0000087750,0.0000058370
-0.0000033060,-0.0000061210,0.0000056080,-0.0000033270
-0.0000073060,-0.0000099260,-0.0000075660,-0.0000059380
-0.0000096150,-0.0000049890,-0.0000072390,-0.0000095580
-0.0000096970,0.0000043420,0.0000060050,-0.0000093180
-0.0000075340,0.0000098490,0.0000085340,0.0000048650
-0.0000036260,0.0000066820,-0.0000041650,-0.0000089460
0.0000011200,-0.0000023700,-0.0000094320,0.0000048560
0.0000056080,-0.0000093350,0.0000021320,0.0000067030
0.0000087980,-0.0000080780,0.0000098920,0.0000015430
0.0000099500,0.00000029300,0.0,0.0000016640
0.0000087980,0.0000084060,-0.0000098920,0.0000097530
0.0000056080,0.0000091160,-0.0000021320,-0.0000094990
0.0000011200,0.0000017970,0.0000094320,0.0000079690
-0.0000036260,-0.0000071040,0.0000041650,-0.00000048400
-0.0000075340,-0.0000097490,-0.0000085340,0.00000029600
-0.0000096970,-0.0000038070,-0.0000060050,-0.0000093480
-0.0000096150,0.0000054870,0.0000072390,0.0000012920
-0.0000073060,0.0000099490,0.0000075660,0.0000067740
-0.0000033060,0.0000056490,-0.0000056080,0.0000034040
0.0000014590,-0.0000036260,-0.0000087750,0.0000010480
0.0000058870,-0.0000097080,0.0000037170,0.0000065840
0.0000089520,-0.0000072390,0.0000095760,0.0000070910
0.0000099440,0.0000016040,-0.0000016520,-0.0000093100
0.0000086330,0.0000090360,-0.0000099320,-0.0000067670
0.0000053230,0.0000085090,-0.00000048800,0.0000097790
0.00000078000,0.00000048800,0.0000098270,-0.0000021630
-0.0000039420,-0.0000079620,0.0000026060,-0.0000096090
-0.0000077530,-0.0000094000,-0.0000092650,0.0000084350
-0.0000097680,-0.0000025590,-0.0000046040,0.0000099080
-0.0000095210,0.0000065350,0.0000082730,0.0000025350
-0.0000070700,0.0000098750,0.0000063870,0.00000031400
-0.0000029810,0.0000045170,-0.0000068960,-0.0000090850
0.0000017970,-0.0000048190,-0.0000078740,-0.0000082620
0.0000061590,-0.0000099110,0.0000051980,0.0000037120
0.0000090960,-0.0000062740,0.0000089940,0.00000027300
0.0000099260,0.0000028880,-0.0000032590,-0.00000060600
0.0000084580,0.0000095070,-0.0000096970,-0.0000020910
0.0000050310,0.0000077530,0.0000011690,-0.0000048790
0.00000043900,-0.00000082900,0.0000099490,0.0000043200
-0.0000042540,-0.0000086810,0.00000097500,0.00000059300
-0.0000079620,-0.0000088870,-0.0000097390,0.0000020710
-0.0000098270,-0.0000012660,-0.0000030740,-0.0000058120
-0.0000094160,0.0000074700,0.0000090760,-0.0000064120
-0.0000068250,0.0000096270,0.0000050310,0.0000010760
-0.0000026530,0.0000033060,-0.0000079910,0.00000092500
0.0000021320,-0.0000059270,-0.0000067540,-0.0000052560
0.0000064240,-0.0000099400,0.0000065350,0.0000083270
0.0000092290,-0.0000051980,0.0000081620,-0.000000019000
0.0000098970,0.0000041210,-0.0000047760,0.0000067570
0.0000082730,0.0000098110,-0.0000091920,-0.00000063000
0.0000047330,0.0000068600,0.0000027940,0.0000011410
0.000000097000,-0.0000021320,0.0000097950,0.0000014590
-0.0000045600,-0.0000092470,-0.00000068300,0.00000017300
-0.0000081620,-0.0000082180,-0.0000099420,-0.0000079750
-0.0000098750,0.000000048000,-0.0000014590,0.0000086280
-0.0000093000,0.0000082730,0.0000096270,0.0000072150
-0.0000065720,0.0000092110,0.0000035350,0.0000022440
-0.0000023220,0.0000020360,-0.0000088650,-0.0000097110
0.0000024650,-0.0000069310,-0.0000054460,0.0000046130
0.0000066820,-0.0000097950,0.0000076910,0.0000090400
0.0000093510,-0.0000040320,0.0000071040,0.0000073370
0.0000098560,0.0000052810,-0.0000061590,-0.0000018980
0.0000080780,0.0000099440,-0.0000084320,-0.0000078110
0.0000044290,0.0000058480,0.0000043420,0.0000012530
-0.00000024400,-0.0000033980,0.0000093680,-0.0000044460
-0.0000048610,-0.0000096510,-0.0000023220,-0.0000017030
-0.0000083530,-0.0000074050,-0.0000098690,-0.0000037460
-0.0000099110,0.0000013630,0.00000019500,-0.0000068630
-0.0000091730,0.0000089310,0.0000099110,0.0000048700
-0.0000063120,0.0000086330,0.0000019410,0.0000048380
-0.0000019890,0.00000073100,-0.0000094920,-0.0000036530
0.0000027940,-0.0000078130,-0.0000039870,0.0000014750
0.0000069310,-0.0000094770,0.0000086330,0.0000042750
0.0000094630,-0.0000027940,0.0000058480,-0.0000043350
0.0000098030,0.0000063490,-0.0000073720,-0.0000012140
0.0000078740,0.0000099020,-0.0000074370,0.0000032910
0.0000041210,0.0000047330,0.0000057690,0.0000057030
-0.00000058500,-0.0000046040,0.0000086810,0.0000047190
-0.0000051570,-0.0000098860,-0.0000038970,0.0000093080
-0.0000085340,-0.0000064620,-0.0000095210,0.0000079840
-0.0000099350,0.0000026530,0.0000018450,-0.0000031240
-0.0000090360,0.0000094320,0.0000099190,-0.0000049110
-0.0000060440,0.0000079030,0.00000029300,0.0000057040
